,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Name,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure
149,1275,97,27,4/8/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,42458,Garvin Klees,Male,37,44.61,Research Nurse,Health,Mass Customer,Yes,12
150,5053,45,27,7/25/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,38991,Garvin Klees,Male,37,44.61,Research Nurse,Health,Mass Customer,Yes,12
151,5662,92,27,5/28/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36833,Garvin Klees,Male,37,44.61,Research Nurse,Health,Mass Customer,Yes,12
152,5970,15,27,6/18/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345,Garvin Klees,Male,37,44.61,Research Nurse,Health,Mass Customer,Yes,12
153,11751,28,27,8/9/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42696,Garvin Klees,Male,37,44.61,Research Nurse,Health,Mass Customer,Yes,12
154,13771,79,27,7/23/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,35455,Garvin Klees,Male,37,44.61,Research Nurse,Health,Mass Customer,Yes,12
155,7048,63,28,10/8/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879,Fee Zellmer,Male,5,49.6,Senior Quality Engineer,Health,Affluent Customer,Yes,21
156,7775,72,28,1/23/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,41922,Fee Zellmer,Male,5,49.6,Senior Quality Engineer,Health,Affluent Customer,Yes,21
157,8139,70,28,1/31/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,34996,Fee Zellmer,Male,5,49.6,Senior Quality Engineer,Health,Affluent Customer,Yes,21
158,8422,19,28,7/21/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,34244,Fee Zellmer,Male,5,49.6,Senior Quality Engineer,Health,Affluent Customer,Yes,21
159,11105,26,28,4/20/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33888,Fee Zellmer,Male,5,49.6,Senior Quality Engineer,Health,Affluent Customer,Yes,21
160,13007,82,28,7/16/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38339,Fee Zellmer,Male,5,49.6,Senior Quality Engineer,Health,Affluent Customer,Yes,21
161,661,87,29,9/16/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667,Mona Sancraft,Female,62,54.87,Safety Technician III,Manufacturing,Mass Customer,No,19
162,1898,80,29,3/28/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455,Mona Sancraft,Female,62,54.87,Safety Technician III,Manufacturing,Mass Customer,No,19
163,7093,84,29,8/22/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339,Mona Sancraft,Female,62,54.87,Safety Technician III,Manufacturing,Mass Customer,No,19
164,7691,65,29,10/12/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145,Mona Sancraft,Female,62,54.87,Safety Technician III,Manufacturing,Mass Customer,No,19
165,10676,53,29,1/4/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470,Mona Sancraft,Female,62,54.87,Safety Technician III,Manufacturing,Mass Customer,No,19
166,14982,38,29,12/8/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,Mona Sancraft,Female,62,54.87,Safety Technician III,Manufacturing,Mass Customer,No,19
167,16431,44,29,8/30/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672,Mona Sancraft,Female,62,54.87,Safety Technician III,Manufacturing,Mass Customer,No,19
168,19016,80,29,4/10/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455,Mona Sancraft,Female,62,54.87,Safety Technician III,Manufacturing,Mass Customer,No,19
169,19532,46,29,1/25/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,Mona Sancraft,Female,62,54.87,Safety Technician III,Manufacturing,Mass Customer,No,19
170,1739,3,30,6/16/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40784,Darrick Helleckas,Male,18,61.56,,IT,Affluent Customer,Yes,6
171,3214,41,30,4/2/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,41064,Darrick Helleckas,Male,18,61.56,,IT,Affluent Customer,Yes,6
172,8164,74,30,12/19/2017,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33429,Darrick Helleckas,Male,18,61.56,,IT,Affluent Customer,Yes,6
173,420,97,31,5/25/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701,Star Praton,Female,3,60.45,Staff Accountant III,Telecommunications,High Net Worth,Yes,14
174,4321,99,31,3/21/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41064,Star Praton,Female,3,60.45,Staff Accountant III,Telecommunications,High Net Worth,Yes,14
175,11652,22,31,7/15/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,42404,Star Praton,Female,3,60.45,Staff Accountant III,Telecommunications,High Net Worth,Yes,14
176,14858,0,31,10/2/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,38573,Star Praton,Female,3,60.45,Staff Accountant III,Telecommunications,High Net Worth,Yes,14
177,99,95,32,3/26/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,Marion Vanichkin,Female,17,28.03,Legal Assistant,Manufacturing,Affluent Customer,No,4
178,4734,21,32,4/12/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,Marion Vanichkin,Female,17,28.03,Legal Assistant,Manufacturing,Affluent Customer,No,4
179,8735,25,32,8/14/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404,Marion Vanichkin,Female,17,28.03,Legal Assistant,Manufacturing,Affluent Customer,No,4
180,10210,97,32,5/9/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,42458,Marion Vanichkin,Female,17,28.03,Legal Assistant,Manufacturing,Affluent Customer,No,4
181,15069,43,32,1/14/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,Marion Vanichkin,Female,17,28.03,Legal Assistant,Manufacturing,Affluent Customer,No,4
182,15346,94,32,6/1/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434,Marion Vanichkin,Female,17,28.03,Legal Assistant,Manufacturing,Affluent Customer,No,4
183,15922,8,32,5/5/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649,Marion Vanichkin,Female,17,28.03,Legal Assistant,Manufacturing,Affluent Customer,No,4
184,3731,54,33,5/30/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,37823,Ernst Hacon,Male,44,65.87,Product Engineer,,Affluent Customer,Yes,11
185,5415,44,33,11/22/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37220,Ernst Hacon,Male,44,65.87,Product Engineer,,Affluent Customer,Yes,11
186,6156,99,33,3/20/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,Ernst Hacon,Male,44,65.87,Product Engineer,,Affluent Customer,Yes,11
187,6231,7,33,9/12/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,42560,Ernst Hacon,Male,44,65.87,Product Engineer,,Affluent Customer,Yes,11
188,7024,18,33,7/29/2017,1,Cancelled,Solex,Standard,medium,medium,575.27,431.45,34165,Ernst Hacon,Male,44,65.87,Product Engineer,,Affluent Customer,Yes,11
189,7443,48,33,9/17/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,39915,Ernst Hacon,Male,44,65.87,Product Engineer,,Affluent Customer,Yes,11
190,11789,20,33,9/28/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34165,Ernst Hacon,Male,44,65.87,Product Engineer,,Affluent Customer,Yes,11
191,3417,70,35,3/30/2017,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,40553,Margaretha Strettle,Female,40,59.61,Information Systems Manager,Health,High Net Worth,Yes,16
192,5637,98,35,6/23/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,42710,Margaretha Strettle,Female,40,59.61,Information Systems Manager,Health,High Net Worth,Yes,16
193,15032,15,35,3/28/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,35667,Margaretha Strettle,Female,40,59.61,Information Systems Manager,Health,High Net Worth,Yes,16
194,17891,27,35,9/29/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35052,Margaretha Strettle,Female,40,59.61,Information Systems Manager,Health,High Net Worth,Yes,16
195,1418,22,36,4/8/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165,Lurette Stonnell,Female,33,45.48,VP Quality Control,,Affluent Customer,No,22
196,8348,47,36,7/20/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991,Lurette Stonnell,Female,33,45.48,VP Quality Control,,Affluent Customer,No,22
197,231,46,37,8/12/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361,Laurie Dwerryhouse,Female,46,37.36,Social Worker,Health,High Net Worth,No,16
198,3748,14,37,10/9/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996,Laurie Dwerryhouse,Female,46,37.36,Social Worker,Health,High Net Worth,No,16
199,5998,0,37,7/5/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,34143,Laurie Dwerryhouse,Female,46,37.36,Social Worker,Health,High Net Worth,No,16
200,6664,86,37,5/1/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698,Laurie Dwerryhouse,Female,46,37.36,Social Worker,Health,High Net Worth,No,16
201,9874,99,37,9/12/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991,Laurie Dwerryhouse,Female,46,37.36,Social Worker,Health,High Net Worth,No,16
202,10824,0,37,5/7/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165,Laurie Dwerryhouse,Female,46,37.36,Social Worker,Health,High Net Worth,No,16
203,13475,36,37,3/5/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,Laurie Dwerryhouse,Female,46,37.36,Social Worker,Health,High Net Worth,No,16
204,14725,38,37,12/23/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167,Laurie Dwerryhouse,Female,46,37.36,Social Worker,Health,High Net Worth,No,16
205,16239,69,37,11/9/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553,Laurie Dwerryhouse,Female,46,37.36,Social Worker,Health,High Net Worth,No,16
206,7384,46,38,11/10/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,Cordi Merman,Female,37,67.53,Senior Cost Accountant,Financial Services,Affluent Customer,No,20
207,9453,60,38,8/22/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779,Cordi Merman,Female,37,67.53,Senior Cost Accountant,Financial Services,Affluent Customer,No,20
208,9816,13,38,8/13/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560,Cordi Merman,Female,37,67.53,Senior Cost Accountant,Financial Services,Affluent Customer,No,20
209,14512,2,38,1/23/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,Cordi Merman,Female,37,67.53,Senior Cost Accountant,Financial Services,Affluent Customer,No,20
210,2557,69,39,11/26/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,Hunfredo Smalley,Male,5,44.05,Assistant Media Planner,Entertainment,Mass Customer,No,22
211,2850,37,39,8/28/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361,Hunfredo Smalley,Male,5,44.05,Assistant Media Planner,Entertainment,Mass Customer,No,22
212,3561,30,39,9/23/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,33552,Hunfredo Smalley,Male,5,44.05,Assistant Media Planner,Entertainment,Mass Customer,No,22
213,4659,97,39,1/19/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,42458,Hunfredo Smalley,Male,5,44.05,Assistant Media Planner,Entertainment,Mass Customer,No,22
214,5119,40,39,2/7/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750,Hunfredo Smalley,Male,5,44.05,Assistant Media Planner,Entertainment,Mass Customer,No,22
215,6593,27,39,9/16/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,Hunfredo Smalley,Male,5,44.05,Assistant Media Planner,Entertainment,Mass Customer,No,22
216,10562,46,39,8/4/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,Hunfredo Smalley,Male,5,44.05,Assistant Media Planner,Entertainment,Mass Customer,No,22
217,12103,49,39,2/9/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,Hunfredo Smalley,Male,5,44.05,Assistant Media Planner,Entertainment,Mass Customer,No,22
218,12174,34,39,5/29/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698,Hunfredo Smalley,Male,5,44.05,Assistant Media Planner,Entertainment,Mass Customer,No,22
219,16084,70,39,8/16/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105,Hunfredo Smalley,Male,5,44.05,Assistant Media Planner,Entertainment,Mass Customer,No,22
220,17701,21,39,10/6/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,Hunfredo Smalley,Male,5,44.05,Assistant Media Planner,Entertainment,Mass Customer,No,22
221,18076,38,39,11/24/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,Hunfredo Smalley,Male,5,44.05,Assistant Media Planner,Entertainment,Mass Customer,No,22
222,327,1,40,5/9/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,Tomasine Jerche,Female,91,41.52,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14
223,836,46,40,12/16/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,Tomasine Jerche,Female,91,41.52,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14
224,4213,21,40,7/26/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,Tomasine Jerche,Female,91,41.52,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14
225,10129,35,40,4/21/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527,Tomasine Jerche,Female,91,41.52,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14
226,10973,22,40,1/24/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165,Tomasine Jerche,Female,91,41.52,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14
227,1677,82,41,4/15/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,Basilius Coupe,Male,64,47.06,Food Chemist,Health,Mass Customer,No,16
228,3342,67,41,8/3/2017,0,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,Basilius Coupe,Male,64,47.06,Food Chemist,Health,Mass Customer,No,16
229,5910,25,41,2/22/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404,Basilius Coupe,Male,64,47.06,Food Chemist,Health,Mass Customer,No,16
230,9750,62,41,4/18/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143,Basilius Coupe,Male,64,47.06,Food Chemist,Health,Mass Customer,No,16
231,14571,57,41,7/9/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259,Basilius Coupe,Male,64,47.06,Food Chemist,Health,Mass Customer,No,16
232,15262,1,41,1/24/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,Basilius Coupe,Male,64,47.06,Food Chemist,Health,Mass Customer,No,16
233,16571,65,41,12/1/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145,Basilius Coupe,Male,64,47.06,Food Chemist,Health,Mass Customer,No,16
234,16604,97,41,11/29/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458,Basilius Coupe,Male,64,47.06,Food Chemist,Health,Mass Customer,No,16
235,18512,91,41,11/14/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36367,Basilius Coupe,Male,64,47.06,Food Chemist,Health,Mass Customer,No,16
236,4762,81,42,2/1/2017,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429,Chiquita Durnall,Female,24,46.1,Accountant III,Manufacturing,Mass Customer,No,18
237,9522,98,42,8/17/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002,Chiquita Durnall,Female,24,46.1,Accountant III,Manufacturing,Mass Customer,No,18
238,10016,41,42,6/3/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,35560,Chiquita Durnall,Female,24,46.1,Accountant III,Manufacturing,Mass Customer,No,18
239,13493,5,42,9/10/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784,Chiquita Durnall,Female,24,46.1,Accountant III,Manufacturing,Mass Customer,No,18
240,896,53,43,1/4/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470,Indira Belt,Female,38,40.18,Director of Sales,Retail,Mass Customer,No,5
241,963,52,43,10/30/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220,Indira Belt,Female,38,40.18,Director of Sales,Retail,Mass Customer,No,5
242,1672,72,43,7/9/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,Indira Belt,Female,38,40.18,Director of Sales,Retail,Mass Customer,No,5
243,7889,11,43,7/13/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,Indira Belt,Female,38,40.18,Director of Sales,Retail,Mass Customer,No,5
244,10486,41,43,8/14/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,35560,Indira Belt,Female,38,40.18,Director of Sales,Retail,Mass Customer,No,5
245,12318,57,43,8/2/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259,Indira Belt,Female,38,40.18,Director of Sales,Retail,Mass Customer,No,5
246,16718,19,43,1/18/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880,Indira Belt,Female,38,40.18,Director of Sales,Retail,Mass Customer,No,5
247,17162,56,43,2/7/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707,Indira Belt,Female,38,40.18,Director of Sales,Retail,Mass Customer,No,5
248,17478,72,43,10/10/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,Indira Belt,Female,38,40.18,Director of Sales,Retail,Mass Customer,No,5
249,2120,98,44,5/24/2017,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002,Neron Verick,Male,63,41.54,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17
250,3788,36,44,11/24/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,40618,Neron Verick,Male,63,41.54,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17
251,6259,73,44,4/28/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,38193,Neron Verick,Male,63,41.54,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17
252,6265,45,44,9/29/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,39427,Neron Verick,Male,63,41.54,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17
253,11249,4,44,9/4/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,Neron Verick,Male,63,41.54,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17
254,11825,3,44,4/17/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41701,Neron Verick,Male,63,41.54,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17
255,13255,81,44,11/25/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,41533,Neron Verick,Male,63,41.54,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17
256,7322,20,45,7/9/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303,Trace Woodhead,Male,64,47.62,Senior Financial Analyst,Financial Services,Mass Customer,No,8
257,9567,2,45,8/19/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,Trace Woodhead,Male,64,47.62,Senior Financial Analyst,Financial Services,Mass Customer,No,8
258,19710,93,45,11/17/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833,Trace Woodhead,Male,64,47.62,Senior Financial Analyst,Financial Services,Mass Customer,No,8
259,655,8,46,5/12/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,38693,Kaila Allin,Female,98,51.19,,,Affluent Customer,Yes,15
260,2601,91,46,11/7/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36833,Kaila Allin,Female,98,51.19,,,Affluent Customer,Yes,15
261,11710,53,46,3/15/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,39915,Kaila Allin,Female,98,51.19,,,Affluent Customer,Yes,15
262,18667,23,46,7/25/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,42696,Kaila Allin,Female,98,51.19,,,Affluent Customer,Yes,15
263,19545,94,46,10/3/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434,Kaila Allin,Female,98,51.19,,,Affluent Customer,Yes,15
264,1875,1,47,11/25/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,Matthew Jeaycock,Male,51,30.52,Registered Nurse,Health,Affluent Customer,No,2
265,3141,10,47,7/26/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701,Matthew Jeaycock,Male,51,30.52,Registered Nurse,Health,Affluent Customer,No,2
266,4109,43,47,7/15/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,Matthew Jeaycock,Male,51,30.52,Registered Nurse,Health,Affluent Customer,No,2
267,5080,55,47,1/17/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,Matthew Jeaycock,Male,51,30.52,Registered Nurse,Health,Affluent Customer,No,2
268,10277,27,47,3/10/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,Matthew Jeaycock,Male,51,30.52,Registered Nurse,Health,Affluent Customer,No,2
269,12953,100,47,8/22/2017,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364,Matthew Jeaycock,Male,51,30.52,Registered Nurse,Health,Affluent Customer,No,2
